date,service,region,daily_cost,resource_count,provider
2025-05-01,S3,eu-west-1,341.86,39,AWS
2025-05-01,S3,ap-southeast-1,736.14,16,AWS
2025-05-01,Lambda,us-east-1,943.83,24,AWS
2025-05-01,Lambda,us-west-2,124.17,39,AWS
2025-05-01,Lambda,eu-west-1,464.57,39,AWS
2025-05-01,Lambda,ap-southeast-1,405.49,11,AWS
2025-05-01,CloudFront,us-east-1,781.1,47,AWS
2025-05-01,CloudFront,us-west-2,411.38,24,AWS
2025-05-01,CloudFront,eu-west-1,959.33,10,AWS
2025-05-01,CloudFront,ap-southeast-1,1110.29,38,AWS
2025-05-01,ELB,us-east-1,1032.36,22,AWS
2025-05-01,ELB,us-west-2,202.03,36,AWS
2025-05-01,ELB,eu-west-1,472.61,5,AWS
2025-05-01,ELB,ap-southeast-1,1094.61,14,AWS
2025-05-02,EC2,us-east-1,680.96,36,AWS
2025-05-02,EC2,us-west-2,334.55,20,AWS
2025-05-02,EC2,eu-west-1,343.0,40,AWS
2025-05-02,EC2,ap-southeast-1,359.47,3,AWS
2025-05-02,RDS,us-east-1,949.46,8,AWS
2025-05-02,RDS,us-west-2,1172.01,42,AWS
2025-05-02,RDS,eu-west-1,693.29,37,AWS
2025-05-02,RDS,ap-southeast-1,317.91,49,AWS
2025-05-02,S3,us-east-1,289.12,26,AWS
2025-05-02,S3,us-west-2,933.67,1,AWS
2025-05-02,S3,eu-west-1,455.36,9,AWS
2025-05-02,S3,ap-southeast-1,319.16,45,AWS
2025-05-02,Lambda,us-east-1,1028.04,15,AWS
2025-05-02,Lambda,us-west-2,538.67,29,AWS
2025-05-02,Lambda,eu-west-1,716.27,40,AWS
2025-05-02,Lambda,ap-southeast-1,400.4,39,AWS
2025-05-02,CloudFront,us-east-1,249.09,46,AWS
2025-05-02,CloudFront,us-west-2,399.41,36,AWS
2025-05-02,CloudFront,eu-west-1,321.92,29,AWS
2025-05-02,CloudFront,ap-southeast-1,355.45,34,AWS
2025-05-02,ELB,us-east-1,249.08,44,AWS
2025-05-02,ELB,us-west-2,487.2,40,AWS
2025-05-02,ELB,eu-west-1,407.99,44,AWS
2025-05-02,ELB,ap-southeast-1,578.42,35,AWS
2025-05-03,EC2,us-east-1,748.13,24,AWS
2025-05-03,EC2,us-west-2,957.73,25,AWS
2025-05-03,EC2,eu-west-1,830.39,33,AWS
2025-05-03,EC2,ap-southeast-1,106.49,18,AWS
2025-05-03,RDS,us-east-1,395.17,22,AWS
2025-05-03,RDS,us-west-2,1097.83,16,AWS
2025-05-03,RDS,eu-west-1,793.57,31,AWS
2025-05-03,RDS,ap-southeast-1,477.37,9,AWS
2025-05-03,S3,us-east-1,838.21,1,AWS
2025-05-03,S3,us-west-2,744.77,2,AWS
2025-05-03,S3,eu-west-1,806.22,2,AWS
2025-05-03,S3,ap-southeast-1,878.2,37,AWS
2025-05-03,Lambda,us-east-1,881.32,49,AWS
2025-05-03,Lambda,us-west-2,654.94,20,AWS
2025-05-03,Lambda,eu-west-1,486.65,47,AWS
2025-05-03,Lambda,ap-southeast-1,888.33,45,AWS
2025-05-03,CloudFront,us-east-1,848.41,43,AWS
2025-05-03,CloudFront,us-west-2,363.63,4,AWS
2025-05-03,CloudFront,eu-west-1,871.65,5,AWS
2025-05-03,CloudFront,ap-southeast-1,483.76,34,AWS
2025-05-03,ELB,us-east-1,933.01,24,AWS
2025-05-03,ELB,us-west-2,219.09,46,AWS
2025-05-03,ELB,eu-west-1,467.79,28,AWS
2025-05-03,ELB,ap-southeast-1,572.48,20,AWS
2025-05-04,EC2,us-east-1,471.97,19,AWS
2025-05-04,EC2,us-west-2,432.0,6,AWS
2025-05-04,EC2,eu-west-1,911.68,5,AWS
2025-05-04,EC2,ap-southeast-1,461.92,39,AWS
2025-05-04,RDS,us-east-1,173.03,24,AWS
2025-05-04,RDS,us-west-2,870.16,17,AWS
2025-05-04,RDS,eu-west-1,519.89,10,AWS
2025-05-04,RDS,ap-southeast-1,276.54,32,AWS
2025-05-04,S3,us-east-1,273.0,8,AWS
2025-05-04,S3,us-west-2,809.55,19,AWS
2025-05-04,S3,eu-west-1,667.77,35,AWS
2025-05-04,S3,ap-southeast-1,342.91,46,AWS
2025-05-04,Lambda,us-east-1,484.03,40,AWS
2025-05-04,Lambda,us-west-2,506.7,4,AWS
2025-05-04,Lambda,eu-west-1,814.87,11,AWS
2025-05-04,Lambda,ap-southeast-1,254.77,22,AWS
2025-05-04,CloudFront,us-east-1,519.07,8,AWS
2025-05-04,CloudFront,us-west-2,631.17,39,AWS
2025-05-04,CloudFront,eu-west-1,799.34,32,AWS
2025-05-04,CloudFront,ap-southeast-1,121.91,17,AWS
2025-05-04,ELB,us-east-1,662.17,23,AWS
2025-05-04,ELB,us-west-2,1173.21,36,AWS
2025-05-04,ELB,eu-west-1,163.72,18,AWS
2025-05-04,ELB,ap-southeast-1,478.59,45,AWS
2025-05-05,EC2,us-east-1,1079.22,12,AWS
2025-05-05,EC2,us-west-2,759.28,10,AWS
2025-05-05,EC2,eu-west-1,518.86,29,AWS
2025-05-05,EC2,ap-southeast-1,620.96,28,AWS
2025-05-05,RDS,us-east-1,226.22,7,AWS
2025-05-05,RDS,us-west-2,853.35,11,AWS
2025-05-05,RDS,eu-west-1,726.97,4,AWS
2025-05-05,RDS,ap-southeast-1,531.78,9,AWS
2025-05-05,S3,us-east-1,738.84,27,AWS
2025-05-05,S3,us-west-2,936.9,4,AWS
2025-05-05,S3,eu-west-1,738.34,46,AWS
2025-05-05,S3,ap-southeast-1,632.89,18,AWS
2025-05-05,Lambda,us-east-1,108.1,44,AWS
2025-05-05,Lambda,us-west-2,1050.76,42,AWS
2025-05-05,Lambda,eu-west-1,791.86,36,AWS
2025-05-05,Lambda,ap-southeast-1,439.15,9,AWS
2025-05-05,CloudFront,us-east-1,755.55,27,AWS
2025-05-05,CloudFront,us-west-2,864.16,50,AWS
2025-05-05,CloudFront,eu-west-1,550.77,22,AWS
2025-05-05,CloudFront,ap-southeast-1,921.87,24,AWS
2025-05-05,ELB,us-east-1,912.99,35,AWS
2025-05-05,ELB,us-west-2,912.39,28,AWS
2025-05-05,ELB,eu-west-1,501.31,22,AWS
2025-05-05,ELB,ap-southeast-1,961.99,16,AWS
2025-05-06,EC2,us-east-1,884.84,31,AWS
2025-05-06,EC2,us-west-2,185.73,14,AWS
2025-05-06,EC2,eu-west-1,606.55,17,AWS
2025-05-06,EC2,ap-southeast-1,308.76,46,AWS
2025-05-06,RDS,us-east-1,511.23,35,AWS
2025-05-06,RDS,us-west-2,228.5,35,AWS
2025-05-06,RDS,eu-west-1,1159.13,46,AWS
2025-05-06,RDS,ap-southeast-1,665.2,3,AWS
2025-05-06,S3,us-east-1,1115.11,26,AWS
2025-05-06,S3,us-west-2,136.21,21,AWS
2025-05-06,S3,eu-west-1,641.47,47,AWS
2025-05-06,S3,ap-southeast-1,624.65,44,AWS
2025-05-06,Lambda,us-east-1,864.6,13,AWS
2025-05-06,Lambda,us-west-2,283.83,19,AWS
2025-05-06,Lambda,eu-west-1,234.93,23,AWS
2025-05-06,Lambda,ap-southeast-1,378.01,3,AWS
2025-05-06,CloudFront,us-east-1,466.4,32,AWS
2025-05-06,CloudFront,us-west-2,100.19,45,AWS
2025-05-06,CloudFront,eu-west-1,508.86,17,AWS
2025-05-06,CloudFront,ap-southeast-1,298.3,45,AWS
2025-05-06,ELB,us-east-1,329.78,40,AWS
2025-05-06,ELB,us-west-2,342.99,36,AWS
2025-05-06,ELB,eu-west-1,196.79,28,AWS
2025-05-06,ELB,ap-southeast-1,1072.77,25,AWS
2025-05-07,EC2,us-east-1,351.43,1,AWS
2025-05-07,EC2,us-west-2,440.49,3,AWS
2025-05-07,EC2,eu-west-1,850.06,49,AWS
2025-05-07,EC2,ap-southeast-1,425.02,42,AWS
2025-05-07,RDS,us-east-1,518.74,15,AWS
2025-05-07,RDS,us-west-2,1070.35,18,AWS
2025-05-07,RDS,eu-west-1,801.88,24,AWS
2025-05-07,RDS,ap-southeast-1,619.86,20,AWS
2025-05-07,S3,us-east-1,373.92,50,AWS
2025-05-07,S3,us-west-2,462.75,48,AWS
2025-05-07,S3,eu-west-1,222.91,1,AWS
2025-05-07,S3,ap-southeast-1,178.17,12,AWS
2025-05-07,Lambda,us-east-1,421.13,22,AWS
2025-05-07,Lambda,us-west-2,460.3,25,AWS
2025-05-07,Lambda,eu-west-1,326.58,4,AWS
2025-05-07,Lambda,ap-southeast-1,791.74,41,AWS
2025-05-07,CloudFront,us-east-1,397.91,19,AWS
2025-05-07,CloudFront,us-west-2,693.06,15,AWS
2025-05-07,CloudFront,eu-west-1,586.84,29,AWS
2025-05-07,CloudFront,ap-southeast-1,1021.38,19,AWS
2025-05-07,ELB,us-east-1,1027.9,31,AWS
2025-05-07,ELB,us-west-2,817.97,49,AWS
2025-05-07,ELB,eu-west-1,1171.56,32,AWS
2025-05-07,ELB,ap-southeast-1,584.08,49,AWS
2025-05-08,EC2,us-east-1,699.13,14,AWS
2025-05-08,EC2,us-west-2,383.42,47,AWS
2025-05-08,EC2,eu-west-1,526.98,47,AWS
2025-05-08,EC2,ap-southeast-1,223.58,17,AWS
2025-05-08,RDS,us-east-1,444.24,15,AWS
2025-05-08,RDS,us-west-2,216.73,18,AWS
2025-05-08,RDS,eu-west-1,208.24,35,AWS
2025-05-08,RDS,ap-southeast-1,377.37,39,AWS
2025-05-08,S3,us-east-1,234.18,50,AWS
2025-05-08,S3,us-west-2,306.69,50,AWS
2025-05-08,S3,eu-west-1,442.66,24,AWS
2025-05-08,S3,ap-southeast-1,266.92,31,AWS
2025-05-08,Lambda,us-east-1,610.22,16,AWS
2025-05-08,Lambda,us-west-2,384.42,41,AWS
2025-05-08,Lambda,eu-west-1,952.31,46,AWS
2025-05-08,Lambda,ap-southeast-1,905.17,16,AWS
2025-05-08,CloudFront,us-east-1,327.41,37,AWS
2025-05-08,CloudFront,us-west-2,242.32,43,AWS
2025-05-08,CloudFront,eu-west-1,613.96,32,AWS
2025-05-08,CloudFront,ap-southeast-1,1051.39,21,AWS
2025-05-08,ELB,us-east-1,528.6,27,AWS
2025-05-08,ELB,us-west-2,362.55,11,AWS
2025-05-08,ELB,eu-west-1,387.61,9,AWS
2025-05-08,ELB,ap-southeast-1,748.26,5,AWS
2025-05-09,EC2,us-east-1,531.48,17,AWS
2025-05-09,EC2,us-west-2,1003.36,30,AWS
2025-05-09,EC2,eu-west-1,937.09,30,AWS
2025-05-09,EC2,ap-southeast-1,889.34,15,AWS
2025-05-09,RDS,us-east-1,285.37,41,AWS
2025-05-09,RDS,us-west-2,929.47,45,AWS
2025-05-09,RDS,eu-west-1,599.74,45,AWS
2025-05-09,RDS,ap-southeast-1,363.18,35,AWS
2025-05-09,S3,us-east-1,816.77,34,AWS
2025-05-09,S3,us-west-2,169.99,13,AWS
2025-05-09,S3,eu-west-1,86.72,10,AWS
2025-05-09,S3,ap-southeast-1,854.36,35,AWS
2025-05-09,Lambda,us-east-1,740.2,6,AWS
2025-05-09,Lambda,us-west-2,987.87,8,AWS
2025-05-09,Lambda,eu-west-1,610.55,35,AWS
2025-05-09,Lambda,ap-southeast-1,622.77,41,AWS
2025-05-09,CloudFront,us-east-1,559.04,42,AWS
2025-05-09,CloudFront,us-west-2,858.03,43,AWS
2025-05-09,CloudFront,eu-west-1,129.66,25,AWS
2025-05-09,CloudFront,ap-southeast-1,946.22,35,AWS
2025-05-09,ELB,us-east-1,567.13,2,AWS
2025-05-09,ELB,us-west-2,976.56,34,AWS
2025-05-09,ELB,eu-west-1,432.72,16,AWS
2025-05-09,ELB,ap-southeast-1,531.59,25,AWS
2025-05-10,EC2,us-east-1,357.78,3,AWS
2025-05-10,EC2,us-west-2,316.2,14,AWS
2025-05-10,EC2,eu-west-1,568.94,27,AWS
2025-05-10,EC2,ap-southeast-1,610.68,2,AWS
2025-05-10,RDS,us-east-1,775.1,15,AWS
2025-05-10,RDS,us-west-2,1112.23,22,AWS
2025-05-10,RDS,eu-west-1,943.46,48,AWS
2025-05-10,RDS,ap-southeast-1,892.48,16,AWS
2025-05-10,S3,us-east-1,137.2,3,AWS
2025-05-10,S3,us-west-2,645.29,21,AWS
2025-05-10,S3,eu-west-1,864.36,19,AWS
2025-05-10,S3,ap-southeast-1,488.41,44,AWS
2025-05-10,Lambda,us-east-1,377.69,2,AWS
2025-05-10,Lambda,us-west-2,807.69,21,AWS
2025-05-10,Lambda,eu-west-1,783.57,16,AWS
2025-05-10,Lambda,ap-southeast-1,260.05,45,AWS
2025-05-10,CloudFront,us-east-1,945.14,28,AWS
2025-05-10,CloudFront,us-west-2,259.66,36,AWS
2025-05-10,CloudFront,eu-west-1,329.0,40,AWS
2025-05-10,CloudFront,ap-southeast-1,226.99,7,AWS
2025-05-10,ELB,us-east-1,963.23,24,AWS
2025-05-10,ELB,us-west-2,161.84,30,AWS
2025-05-10,ELB,eu-west-1,607.83,3,AWS
2025-05-10,ELB,ap-southeast-1,1179.45,1,AWS
2025-05-11,EC2,us-east-1,413.6,34,AWS
2025-05-11,EC2,us-west-2,744.77,16,AWS
2025-05-11,EC2,eu-west-1,795.41,40,AWS
2025-05-11,EC2,ap-southeast-1,655.24,31,AWS
2025-05-11,RDS,us-east-1,662.51,9,AWS
2025-05-11,RDS,us-west-2,996.27,18,AWS
2025-05-11,RDS,eu-west-1,798.22,28,AWS
2025-05-11,RDS,ap-southeast-1,378.14,18,AWS
2025-05-11,S3,us-east-1,704.57,23,AWS
2025-05-11,S3,us-west-2,850.19,50,AWS
2025-05-11,S3,eu-west-1,368.06,12,AWS
2025-05-11,S3,ap-southeast-1,615.87,46,AWS
2025-05-11,Lambda,us-east-1,678.63,23,AWS
2025-05-11,Lambda,us-west-2,1171.08,19,AWS
2025-05-11,Lambda,eu-west-1,944.24,14,AWS
2025-05-11,Lambda,ap-southeast-1,775.67,49,AWS
2025-05-11,CloudFront,us-east-1,784.62,17,AWS
2025-05-11,CloudFront,us-west-2,783.66,5,AWS
2025-05-11,CloudFront,eu-west-1,445.2,25,AWS
2025-05-11,CloudFront,ap-southeast-1,202.03,19,AWS
2025-05-11,ELB,us-east-1,902.2,21,AWS
2025-05-11,ELB,us-west-2,560.0,45,AWS
2025-05-11,ELB,eu-west-1,176.1,47,AWS
2025-05-11,ELB,ap-southeast-1,874.36,28,AWS
2025-05-12,EC2,us-east-1,634.62,25,AWS
2025-05-12,EC2,us-west-2,1036.87,38,AWS
2025-05-12,EC2,eu-west-1,596.11,43,AWS
2025-05-12,EC2,ap-southeast-1,671.28,19,AWS
2025-05-12,RDS,us-east-1,1052.12,2,AWS
2025-05-12,RDS,us-west-2,784.61,24,AWS
2025-05-12,RDS,eu-west-1,223.15,10,AWS
2025-05-12,RDS,ap-southeast-1,420.77,12,AWS
2025-05-12,S3,us-east-1,221.67,26,AWS
2025-05-12,S3,us-west-2,547.7,50,AWS
2025-05-12,S3,eu-west-1,591.26,42,AWS
2025-05-12,S3,ap-southeast-1,222.92,44,AWS
2025-05-12,Lambda,us-east-1,344.42,42,AWS
2025-05-12,Lambda,us-west-2,1053.64,37,AWS
2025-05-12,Lambda,eu-west-1,319.7,20,AWS
2025-05-12,Lambda,ap-southeast-1,1098.54,39,AWS
2025-05-12,CloudFront,us-east-1,547.46,40,AWS
2025-05-12,CloudFront,us-west-2,833.83,8,AWS
2025-05-12,CloudFront,eu-west-1,134.15,17,AWS
2025-05-12,CloudFront,ap-southeast-1,974.63,31,AWS
2025-05-12,ELB,us-east-1,268.31,39,AWS
2025-05-12,ELB,us-west-2,170.46,38,AWS
2025-05-12,ELB,eu-west-1,678.43,13,AWS
2025-05-12,ELB,ap-southeast-1,930.1,40,AWS
2025-05-13,EC2,us-east-1,216.21,46,AWS
2025-05-13,EC2,us-west-2,152.44,27,AWS
2025-05-13,EC2,eu-west-1,814.67,19,AWS
2025-05-13,EC2,ap-southeast-1,943.23,6,AWS
2025-05-13,RDS,us-east-1,356.4,41,AWS
2025-05-13,RDS,us-west-2,146.35,43,AWS
2025-05-13,RDS,eu-west-1,737.56,43,AWS
2025-05-13,RDS,ap-southeast-1,816.71,49,AWS
2025-05-13,S3,us-east-1,824.68,12,AWS
2025-05-13,S3,us-west-2,342.04,6,AWS
2025-05-13,S3,eu-west-1,373.19,28,AWS
2025-05-13,S3,ap-southeast-1,970.68,19,AWS
2025-05-13,Lambda,us-east-1,290.57,9,AWS
2025-05-13,Lambda,us-west-2,737.05,33,AWS
2025-05-13,Lambda,eu-west-1,756.5,32,AWS
2025-05-13,Lambda,ap-southeast-1,575.9,21,AWS
2025-05-13,CloudFront,us-east-1,445.81,6,AWS
2025-05-13,CloudFront,us-west-2,269.2,18,AWS
2025-05-13,CloudFront,eu-west-1,952.2,36,AWS
2025-05-13,CloudFront,ap-southeast-1,151.1,40,AWS
2025-05-13,ELB,us-east-1,894.61,13,AWS
2025-05-13,ELB,us-west-2,1113.66,33,AWS
2025-05-13,ELB,eu-west-1,522.18,16,AWS
2025-05-13,ELB,ap-southeast-1,662.91,4,AWS
2025-05-14,EC2,us-east-1,169.34,11,AWS
2025-05-14,EC2,us-west-2,785.56,35,AWS
2025-05-14,EC2,eu-west-1,111.21,22,AWS
2025-05-14,EC2,ap-southeast-1,562.28,29,AWS
2025-05-14,RDS,us-east-1,1143.42,31,AWS
2025-05-14,RDS,us-west-2,763.63,35,AWS
2025-05-14,RDS,eu-west-1,256.8,3,AWS
2025-05-14,RDS,ap-southeast-1,895.18,5,AWS
2025-05-14,S3,us-east-1,468.7,28,AWS
2025-05-14,S3,us-west-2,482.25,7,AWS
2025-05-14,S3,eu-west-1,987.53,38,AWS
2025-05-14,S3,ap-southeast-1,839.38,4,AWS
2025-05-14,Lambda,us-east-1,942.37,26,AWS
2025-05-14,Lambda,us-west-2,817.56,47,AWS
2025-05-14,Lambda,eu-west-1,582.06,45,AWS
2025-05-14,Lambda,ap-southeast-1,638.22,41,AWS
2025-05-14,CloudFront,us-east-1,298.53,48,AWS
2025-05-14,CloudFront,us-west-2,212.57,16,AWS
2025-05-14,CloudFront,eu-west-1,280.35,46,AWS
2025-05-14,CloudFront,ap-southeast-1,428.76,36,AWS
2025-05-14,ELB,us-east-1,401.35,38,AWS
2025-05-14,ELB,us-west-2,922.75,24,AWS
2025-05-14,ELB,eu-west-1,1196.84,2,AWS
2025-05-14,ELB,ap-southeast-1,154.32,23,AWS
2025-05-15,EC2,us-east-1,870.13,31,AWS
2025-05-15,EC2,us-west-2,832.53,9,AWS
2025-05-15,EC2,eu-west-1,488.17,41,AWS
2025-05-15,EC2,ap-southeast-1,770.57,40,AWS
2025-05-15,RDS,us-east-1,664.09,5,AWS
2025-05-15,RDS,us-west-2,719.36,10,AWS
2025-05-15,RDS,eu-west-1,1012.08,24,AWS
2025-05-15,RDS,ap-southeast-1,1088.33,12,AWS
2025-05-15,S3,us-east-1,265.96,40,AWS
2025-05-15,S3,us-west-2,666.56,31,AWS
2025-05-15,S3,eu-west-1,853.48,48,AWS
2025-05-15,S3,ap-southeast-1,284.3,14,AWS
2025-05-15,Lambda,us-east-1,990.94,33,AWS
2025-05-15,Lambda,us-west-2,597.55,2,AWS
2025-05-15,Lambda,eu-west-1,974.63,4,AWS
2025-05-15,Lambda,ap-southeast-1,619.29,2,AWS
2025-05-15,CloudFront,us-east-1,406.87,45,AWS
2025-05-15,CloudFront,us-west-2,204.88,42,AWS
2025-05-15,CloudFront,eu-west-1,694.15,12,AWS
2025-05-15,CloudFront,ap-southeast-1,488.06,27,AWS
2025-05-15,ELB,us-east-1,1141.68,47,AWS
2025-05-15,ELB,us-west-2,872.35,40,AWS
2025-05-15,ELB,eu-west-1,473.08,4,AWS
2025-05-15,ELB,ap-southeast-1,815.86,48,AWS
2025-05-16,EC2,us-east-1,986.88,49,AWS
2025-05-16,EC2,us-west-2,701.04,7,AWS
2025-05-16,EC2,eu-west-1,272.73,35,AWS
2025-05-16,EC2,ap-southeast-1,427.66,46,AWS
2025-05-16,RDS,us-east-1,660.27,32,AWS
2025-05-16,RDS,us-west-2,121.52,27,AWS
2025-05-16,RDS,eu-west-1,1076.71,9,AWS
2025-05-16,RDS,ap-southeast-1,713.85,16,AWS
2025-05-16,S3,us-east-1,202.58,50,AWS
2025-05-16,S3,us-west-2,121.1,44,AWS
2025-05-16,S3,eu-west-1,128.38,23,AWS
2025-05-16,S3,ap-southeast-1,362.95,7,AWS
2025-05-16,Lambda,us-east-1,545.72,6,AWS
2025-05-16,Lambda,us-west-2,895.69,34,AWS
2025-05-16,Lambda,eu-west-1,611.34,22,AWS
2025-05-16,Lambda,ap-southeast-1,500.21,13,AWS
2025-05-16,CloudFront,us-east-1,423.87,43,AWS
2025-05-16,CloudFront,us-west-2,906.78,42,AWS
2025-05-16,CloudFront,eu-west-1,785.63,47,AWS
2025-05-16,CloudFront,ap-southeast-1,650.65,12,AWS
2025-05-16,ELB,us-east-1,581.84,43,AWS
2025-05-16,ELB,us-west-2,544.02,49,AWS
2025-05-16,ELB,eu-west-1,738.41,10,AWS
2025-05-16,ELB,ap-southeast-1,982.29,9,AWS
2025-05-17,EC2,us-east-1,646.73,24,AWS
2025-05-17,EC2,us-west-2,525.4,40,AWS
2025-05-17,EC2,eu-west-1,154.6,37,AWS
2025-05-17,EC2,ap-southeast-1,319.19,50,AWS
2025-05-17,RDS,us-east-1,105.24,42,AWS
2025-05-17,RDS,us-west-2,698.89,16,AWS
2025-05-17,RDS,eu-west-1,379.04,19,AWS
2025-05-17,RDS,ap-southeast-1,792.49,15,AWS
2025-05-17,S3,us-east-1,283.67,38,AWS
2025-05-17,S3,us-west-2,317.32,24,AWS
2025-05-17,S3,eu-west-1,826.98,31,AWS
2025-05-17,S3,ap-southeast-1,810.43,25,AWS
2025-05-17,Lambda,us-east-1,922.5,48,AWS
2025-05-17,Lambda,us-west-2,616.69,38,AWS
2025-05-17,Lambda,eu-west-1,897.22,41,AWS
2025-05-17,Lambda,ap-southeast-1,666.71,46,AWS
2025-05-17,CloudFront,us-east-1,776.25,25,AWS
2025-05-17,CloudFront,us-west-2,818.65,16,AWS
2025-05-17,CloudFront,eu-west-1,281.22,29,AWS
2025-05-17,CloudFront,ap-southeast-1,768.81,48,AWS
2025-05-17,ELB,us-east-1,290.42,21,AWS
2025-05-17,ELB,us-west-2,124.13,30,AWS
2025-05-17,ELB,eu-west-1,280.52,40,AWS
2025-05-17,ELB,ap-southeast-1,784.85,18,AWS
2025-05-18,EC2,us-east-1,955.71,18,AWS
2025-05-18,EC2,us-west-2,648.76,25,AWS
2025-05-18,EC2,eu-west-1,815.43,35,AWS
2025-05-18,EC2,ap-southeast-1,250.5,12,AWS
2025-05-18,RDS,us-east-1,926.54,19,AWS
2025-05-18,RDS,us-west-2,543.76,15,AWS
2025-05-18,RDS,eu-west-1,603.01,30,AWS
2025-05-18,RDS,ap-southeast-1,496.45,40,AWS
2025-05-18,S3,us-east-1,929.35,49,AWS
2025-05-18,S3,us-west-2,244.8,42,AWS
2025-05-18,S3,eu-west-1,123.46,3,AWS
2025-05-18,S3,ap-southeast-1,951.39,45,AWS
2025-05-18,Lambda,us-east-1,892.89,26,AWS
2025-05-18,Lambda,us-west-2,810.13,41,AWS
2025-05-18,Lambda,eu-west-1,361.78,50,AWS
2025-05-18,Lambda,ap-southeast-1,722.63,7,AWS
2025-05-18,CloudFront,us-east-1,991.12,3,AWS
2025-05-18,CloudFront,us-west-2,842.89,41,AWS
2025-05-18,CloudFront,eu-west-1,870.55,48,AWS
2025-05-18,CloudFront,ap-southeast-1,714.32,19,AWS
2025-05-18,ELB,us-east-1,631.25,1,AWS
2025-05-18,ELB,us-west-2,978.16,30,AWS
2025-05-18,ELB,eu-west-1,258.29,43,AWS
2025-05-18,ELB,ap-southeast-1,460.84,7,AWS
2025-05-19,EC2,us-east-1,781.51,2,AWS
2025-05-19,EC2,us-west-2,610.0,41,AWS
2025-05-19,EC2,eu-west-1,778.63,49,AWS
2025-05-19,EC2,ap-southeast-1,413.77,41,AWS
2025-05-19,RDS,us-east-1,419.72,35,AWS
2025-05-19,RDS,us-west-2,232.57,33,AWS
2025-05-19,RDS,eu-west-1,1169.98,24,AWS
2025-05-19,RDS,ap-southeast-1,459.3,47,AWS
2025-05-19,S3,us-east-1,667.28,38,AWS
2025-05-19,S3,us-west-2,317.0,37,AWS
2025-05-19,S3,eu-west-1,539.47,7,AWS
2025-05-19,S3,ap-southeast-1,986.94,20,AWS
2025-05-19,Lambda,us-east-1,820.52,17,AWS
2025-05-19,Lambda,us-west-2,676.07,30,AWS
2025-05-19,Lambda,eu-west-1,741.92,36,AWS
2025-05-19,Lambda,ap-southeast-1,784.12,5,AWS
2025-05-19,CloudFront,us-east-1,477.41,50,AWS
2025-05-19,CloudFront,us-west-2,316.69,41,AWS
2025-05-19,CloudFront,eu-west-1,155.43,19,AWS
2025-05-19,CloudFront,ap-southeast-1,421.31,14,AWS
2025-05-19,ELB,us-east-1,876.14,11,AWS
2025-05-19,ELB,us-west-2,763.81,47,AWS
2025-05-19,ELB,eu-west-1,411.34,24,AWS
2025-05-19,ELB,ap-southeast-1,332.1,22,AWS
2025-05-20,EC2,us-east-1,288.52,35,AWS
2025-05-20,EC2,us-west-2,859.4,21,AWS
2025-05-20,EC2,eu-west-1,467.68,39,AWS
2025-05-20,EC2,ap-southeast-1,1220.34,48,AWS
2025-05-20,RDS,us-east-1,387.34,38,AWS
2025-05-20,RDS,us-west-2,692.0,39,AWS
2025-05-20,RDS,eu-west-1,363.03,6,AWS
2025-05-20,RDS,ap-southeast-1,1085.56,29,AWS
2025-05-20,S3,us-east-1,597.78,25,AWS
2025-05-20,S3,us-west-2,704.91,25,AWS
2025-05-20,S3,eu-west-1,695.23,44,AWS
2025-05-20,S3,ap-southeast-1,402.0,23,AWS
2025-05-20,Lambda,us-east-1,393.25,30,AWS
2025-05-20,Lambda,us-west-2,398.55,41,AWS
2025-05-20,Lambda,eu-west-1,136.67,34,AWS
2025-05-20,Lambda,ap-southeast-1,786.3,23,AWS
2025-05-20,CloudFront,us-east-1,235.03,36,AWS
2025-05-20,CloudFront,us-west-2,369.23,33,AWS
2025-05-20,CloudFront,eu-west-1,786.18,32,AWS
2025-05-20,CloudFront,ap-southeast-1,200.06,6,AWS
2025-05-20,ELB,us-east-1,455.93,7,AWS
2025-05-20,ELB,us-west-2,372.76,39,AWS
2025-05-20,ELB,eu-west-1,436.51,14,AWS
2025-05-20,ELB,ap-southeast-1,210.61,3,AWS
2025-05-21,EC2,us-east-1,848.64,6,AWS
2025-05-21,EC2,us-west-2,631.89,49,AWS
2025-05-21,EC2,eu-west-1,569.5,15,AWS
2025-05-21,EC2,ap-southeast-1,698.28,2,AWS
2025-05-21,RDS,us-east-1,929.97,41,AWS
2025-05-21,RDS,us-west-2,159.3,49,AWS
2025-05-21,RDS,eu-west-1,352.34,31,AWS
2025-05-21,RDS,ap-southeast-1,211.02,21,AWS
2025-05-21,S3,us-east-1,852.53,8,AWS
2025-05-21,S3,us-west-2,481.79,33,AWS
2025-05-21,S3,eu-west-1,801.1,41,AWS
2025-05-21,S3,ap-southeast-1,191.5,19,AWS
2025-05-21,Lambda,us-east-1,965.96,31,AWS
2025-05-21,Lambda,us-west-2,643.45,21,AWS
2025-05-21,Lambda,eu-west-1,646.29,34,AWS
2025-05-21,Lambda,ap-southeast-1,227.73,32,AWS
2025-05-21,CloudFront,us-east-1,142.43,33,AWS
2025-05-21,CloudFront,us-west-2,696.31,7,AWS
2025-05-21,CloudFront,eu-west-1,883.64,14,AWS
2025-05-21,CloudFront,ap-southeast-1,724.08,39,AWS
2025-05-21,ELB,us-east-1,235.91,28,AWS
