date,service,region,daily_cost,resource_count,provider
2025-05-14,S3,ap-southeast-1,612.12,34,AWS
2025-05-14,Lambda,us-east-1,151.95,1,AWS
2025-05-14,Lambda,us-west-2,424.39,33,AWS
2025-05-14,Lambda,eu-west-1,241.29,50,AWS
2025-05-14,Lambda,ap-southeast-1,218.39,17,AWS
2025-05-14,CloudFront,us-east-1,269.88,4,AWS
2025-05-14,CloudFront,us-west-2,298.8,25,AWS
2025-05-14,CloudFront,eu-west-1,1056.15,35,AWS
2025-05-14,CloudFront,ap-southeast-1,387.06,48,AWS
2025-05-14,ELB,us-east-1,718.22,11,AWS
2025-05-14,ELB,us-west-2,727.17,9,AWS
2025-05-14,ELB,eu-west-1,415.27,6,AWS
2025-05-14,ELB,ap-southeast-1,446.1,39,AWS
2025-05-15,EC2,us-east-1,681.07,36,AWS
2025-05-15,EC2,us-west-2,498.87,5,AWS
2025-05-15,EC2,eu-west-1,488.18,10,AWS
2025-05-15,EC2,ap-southeast-1,1035.09,47,AWS
2025-05-15,RDS,us-east-1,969.8,26,AWS
2025-05-15,RDS,us-west-2,1082.76,25,AWS
2025-05-15,RDS,eu-west-1,637.9,16,AWS
2025-05-15,RDS,ap-southeast-1,591.51,42,AWS
2025-05-15,S3,us-east-1,1054.58,24,AWS
2025-05-15,S3,us-west-2,287.12,14,AWS
2025-05-15,S3,eu-west-1,920.31,31,AWS
2025-05-15,S3,ap-southeast-1,539.82,15,AWS
2025-05-15,Lambda,us-east-1,327.98,22,AWS
2025-05-15,Lambda,us-west-2,265.87,18,AWS
2025-05-15,Lambda,eu-west-1,351.8,9,AWS
2025-05-15,Lambda,ap-southeast-1,383.26,5,AWS
2025-05-15,CloudFront,us-east-1,441.56,20,AWS
2025-05-15,CloudFront,us-west-2,519.69,3,AWS
2025-05-15,CloudFront,eu-west-1,204.84,24,AWS
2025-05-15,CloudFront,ap-southeast-1,150.53,11,AWS
2025-05-15,ELB,us-east-1,1176.2,43,AWS
2025-05-15,ELB,us-west-2,369.93,21,AWS
2025-05-15,ELB,eu-west-1,151.94,8,AWS
2025-05-15,ELB,ap-southeast-1,972.76,36,AWS
2025-05-16,EC2,us-east-1,839.07,50,AWS
2025-05-16,EC2,us-west-2,320.6,27,AWS
2025-05-16,EC2,eu-west-1,678.87,32,AWS
2025-05-16,EC2,ap-southeast-1,922.8,25,AWS
2025-05-16,RDS,us-east-1,298.85,30,AWS
2025-05-16,RDS,us-west-2,200.8,5,AWS
2025-05-16,RDS,eu-west-1,1079.28,1,AWS
2025-05-16,RDS,ap-southeast-1,508.06,45,AWS
2025-05-16,S3,us-east-1,776.56,47,AWS
2025-05-16,S3,us-west-2,439.39,50,AWS
2025-05-16,S3,eu-west-1,358.44,22,AWS
2025-05-16,S3,ap-southeast-1,125.55,37,AWS
2025-05-16,Lambda,us-east-1,1055.38,15,AWS
2025-05-16,Lambda,us-west-2,922.85,17,AWS
2025-05-16,Lambda,eu-west-1,1078.51,36,AWS
2025-05-16,Lambda,ap-southeast-1,517.4,17,AWS
2025-05-16,CloudFront,us-east-1,933.4,25,AWS
2025-05-16,CloudFront,us-west-2,697.3,5,AWS
2025-05-16,CloudFront,eu-west-1,620.64,2,AWS
2025-05-16,CloudFront,ap-southeast-1,957.88,18,AWS
2025-05-16,ELB,us-east-1,441.02,31,AWS
2025-05-16,ELB,us-west-2,176.45,34,AWS
2025-05-16,ELB,eu-west-1,245.68,4,AWS
2025-05-16,ELB,ap-southeast-1,929.85,42,AWS
2025-05-17,EC2,us-east-1,1049.07,43,AWS
2025-05-17,EC2,us-west-2,409.82,48,AWS
2025-05-17,EC2,eu-west-1,422.64,26,AWS
2025-05-17,EC2,ap-southeast-1,718.83,25,AWS
2025-05-17,RDS,us-east-1,688.68,12,AWS
2025-05-17,RDS,us-west-2,425.87,30,AWS
2025-05-17,RDS,eu-west-1,242.51,15,AWS
2025-05-17,RDS,ap-southeast-1,775.04,16,AWS
2025-05-17,S3,us-east-1,780.0,28,AWS
2025-05-17,S3,us-west-2,708.7,33,AWS
2025-05-17,S3,eu-west-1,436.07,6,AWS
2025-05-17,S3,ap-southeast-1,836.36,15,AWS
2025-05-17,Lambda,us-east-1,262.29,6,AWS
2025-05-17,Lambda,us-west-2,396.85,5,AWS
2025-05-17,Lambda,eu-west-1,365.95,30,AWS
2025-05-17,Lambda,ap-southeast-1,992.01,40,AWS
2025-05-17,CloudFront,us-east-1,772.12,6,AWS
2025-05-17,CloudFront,us-west-2,327.25,24,AWS
2025-05-17,CloudFront,eu-west-1,445.14,9,AWS
2025-05-17,CloudFront,ap-southeast-1,375.71,36,AWS
2025-05-17,ELB,us-east-1,531.12,4,AWS
2025-05-17,ELB,us-west-2,500.74,32,AWS
2025-05-17,ELB,eu-west-1,400.79,16,AWS
2025-05-17,ELB,ap-southeast-1,914.25,50,AWS
2025-05-18,EC2,us-east-1,959.24,39,AWS
2025-05-18,EC2,us-west-2,501.38,13,AWS
2025-05-18,EC2,eu-west-1,657.84,3,AWS
2025-05-18,EC2,ap-southeast-1,674.45,7,AWS
2025-05-18,RDS,us-east-1,592.93,20,AWS
2025-05-18,RDS,us-west-2,591.3,12,AWS
2025-05-18,RDS,eu-west-1,678.42,6,AWS
2025-05-18,RDS,ap-southeast-1,348.94,43,AWS
2025-05-18,S3,us-east-1,1176.91,4,AWS
2025-05-18,S3,us-west-2,730.74,27,AWS
2025-05-18,S3,eu-west-1,406.9,46,AWS
2025-05-18,S3,ap-southeast-1,326.05,28,AWS
2025-05-18,Lambda,us-east-1,910.0,3,AWS
2025-05-18,Lambda,us-west-2,315.71,6,AWS
2025-05-18,Lambda,eu-west-1,868.32,44,AWS
2025-05-18,Lambda,ap-southeast-1,649.26,33,AWS
2025-05-18,CloudFront,us-east-1,376.09,43,AWS
2025-05-18,CloudFront,us-west-2,1025.55,10,AWS
2025-05-18,CloudFront,eu-west-1,646.8,24,AWS
2025-05-18,CloudFront,ap-southeast-1,959.59,19,AWS
2025-05-18,ELB,us-east-1,448.7,5,AWS
2025-05-18,ELB,us-west-2,117.39,5,AWS
2025-05-18,ELB,eu-west-1,734.71,22,AWS
2025-05-18,ELB,ap-southeast-1,184.46,43,AWS
2025-05-19,EC2,us-east-1,709.75,28,AWS
2025-05-19,EC2,us-west-2,839.31,24,AWS
2025-05-19,EC2,eu-west-1,955.02,28,AWS
2025-05-19,EC2,ap-southeast-1,415.35,7,AWS
2025-05-19,RDS,us-east-1,186.3,5,AWS
2025-05-19,RDS,us-west-2,333.93,40,AWS
2025-05-19,RDS,eu-west-1,338.65,9,AWS
2025-05-19,RDS,ap-southeast-1,1099.39,23,AWS
2025-05-19,S3,us-east-1,871.99,46,AWS
2025-05-19,S3,us-west-2,727.32,5,AWS
2025-05-19,S3,eu-west-1,159.9,27,AWS
2025-05-19,S3,ap-southeast-1,475.77,24,AWS
2025-05-19,Lambda,us-east-1,686.87,43,AWS
2025-05-19,Lambda,us-west-2,195.75,11,AWS
2025-05-19,Lambda,eu-west-1,260.15,5,AWS
2025-05-19,Lambda,ap-southeast-1,650.18,21,AWS
2025-05-19,CloudFront,us-east-1,238.36,43,AWS
2025-05-19,CloudFront,us-west-2,322.18,40,AWS
2025-05-19,CloudFront,eu-west-1,1146.74,9,AWS
2025-05-19,CloudFront,ap-southeast-1,362.25,41,AWS
2025-05-19,ELB,us-east-1,1059.71,12,AWS
2025-05-19,ELB,us-west-2,892.64,25,AWS
2025-05-19,ELB,eu-west-1,1119.77,2,AWS
2025-05-19,ELB,ap-southeast-1,879.76,47,AWS
2025-05-20,EC2,us-east-1,458.09,19,AWS
2025-05-20,EC2,us-west-2,285.18,17,AWS
2025-05-20,EC2,eu-west-1,1026.33,28,AWS
2025-05-20,EC2,ap-southeast-1,1112.43,3,AWS
2025-05-20,RDS,us-east-1,1065.61,45,AWS
2025-05-20,RDS,us-west-2,706.14,17,AWS
2025-05-20,RDS,eu-west-1,578.65,14,AWS
2025-05-20,RDS,ap-southeast-1,201.06,19,AWS
2025-05-20,S3,us-east-1,843.81,17,AWS
2025-05-20,S3,us-west-2,365.64,49,AWS
2025-05-20,S3,eu-west-1,719.72,7,AWS
2025-05-20,S3,ap-southeast-1,388.79,23,AWS
2025-05-20,Lambda,us-east-1,416.2,42,AWS
2025-05-20,Lambda,us-west-2,930.12,10,AWS
2025-05-20,Lambda,eu-west-1,254.97,19,AWS
2025-05-20,Lambda,ap-southeast-1,372.85,25,AWS
2025-05-20,CloudFront,us-east-1,494.57,7,AWS
2025-05-20,CloudFront,us-west-2,151.65,2,AWS
2025-05-20,CloudFront,eu-west-1,732.73,12,AWS
2025-05-20,CloudFront,ap-southeast-1,831.9,18,AWS
2025-05-20,ELB,us-east-1,606.02,25,AWS
2025-05-20,ELB,us-west-2,181.2,47,AWS
2025-05-20,ELB,eu-west-1,716.37,7,AWS
2025-05-20,ELB,ap-southeast-1,922.44,14,AWS
2025-05-21,EC2,us-east-1,252.6,26,AWS
2025-05-21,EC2,us-west-2,663.03,18,AWS
2025-05-21,EC2,eu-west-1,516.69,14,AWS
2025-05-21,EC2,ap-southeast-1,464.62,18,AWS
2025-05-21,RDS,us-east-1,526.09,8,AWS
2025-05-21,RDS,us-west-2,1020.75,38,AWS
2025-05-21,RDS,eu-west-1,794.28,32,AWS
2025-05-21,RDS,ap-southeast-1,614.34,30,AWS
2025-05-21,S3,us-east-1,432.71,37,AWS
2025-05-21,S3,us-west-2,923.25,14,AWS
2025-05-21,S3,eu-west-1,346.19,43,AWS
2025-05-21,S3,ap-southeast-1,807.28,39,AWS
2025-05-21,Lambda,us-east-1,797.91,6,AWS
2025-05-21,Lambda,us-west-2,626.7,26,AWS
2025-05-21,Lambda,eu-west-1,505.03,1,AWS
2025-05-21,Lambda,ap-southeast-1,422.02,31,AWS
2025-05-21,CloudFront,us-east-1,847.61,26,AWS
2025-05-21,CloudFront,us-west-2,259.98,41,AWS
2025-05-21,CloudFront,eu-west-1,874.05,14,AWS
2025-05-21,CloudFront,ap-southeast-1,720.17,14,AWS
2025-05-21,ELB,us-east-1,1230.48,40,AWS
2025-05-21,ELB,us-west-2,382.56,26,AWS
2025-05-21,ELB,eu-west-1,476.75,16,AWS
2025-05-21,ELB,ap-southeast-1,1015.26,38,AWS
2025-05-22,EC2,us-east-1,772.35,43,AWS
2025-05-22,EC2,us-west-2,106.39,40,AWS
2025-05-22,EC2,eu-west-1,232.44,38,AWS
2025-05-22,EC2,ap-southeast-1,633.41,27,AWS
2025-05-22,RDS,us-east-1,393.29,50,AWS
2025-05-22,RDS,us-west-2,500.38,18,AWS
2025-05-22,RDS,eu-west-1,115.17,24,AWS
2025-05-22,RDS,ap-southeast-1,947.96,18,AWS
2025-05-22,S3,us-east-1,751.95,29,AWS
2025-05-22,S3,us-west-2,604.15,20,AWS
2025-05-22,S3,eu-west-1,825.86,19,AWS
2025-05-22,S3,ap-southeast-1,615.44,49,AWS
2025-05-22,Lambda,us-east-1,293.3,27,AWS
2025-05-22,Lambda,us-west-2,465.78,7,AWS
2025-05-22,Lambda,eu-west-1,384.93,46,AWS
2025-05-22,Lambda,ap-southeast-1,804.08,16,AWS
2025-05-22,CloudFront,us-east-1,297.05,35,AWS
2025-05-22,CloudFront,us-west-2,655.25,32,AWS
2025-05-22,CloudFront,eu-west-1,196.17,28,AWS
2025-05-22,CloudFront,ap-southeast-1,633.8,13,AWS
2025-05-22,ELB,us-east-1,706.14,41,AWS
2025-05-22,ELB,us-west-2,285.72,12,AWS
2025-05-22,ELB,eu-west-1,170.39,40,AWS
2025-05-22,ELB,ap-southeast-1,470.71,6,AWS
2025-05-23,EC2,us-east-1,728.25,19,AWS
2025-05-23,EC2,us-west-2,770.06,3,AWS
2025-05-23,EC2,eu-west-1,156.79,14,AWS
2025-05-23,EC2,ap-southeast-1,224.01,43,AWS
2025-05-23,RDS,us-east-1,375.49,3,AWS
2025-05-23,RDS,us-west-2,684.13,44,AWS
2025-05-23,RDS,eu-west-1,584.21,44,AWS
2025-05-23,RDS,ap-southeast-1,923.22,39,AWS
2025-05-23,S3,us-east-1,728.68,48,AWS
2025-05-23,S3,us-west-2,481.09,18,AWS
2025-05-23,S3,eu-west-1,358.31,25,AWS
2025-05-23,S3,ap-southeast-1,114.3,22,AWS
2025-05-23,Lambda,us-east-1,791.06,40,AWS
2025-05-23,Lambda,us-west-2,184.19,19,AWS
2025-05-23,Lambda,eu-west-1,789.33,35,AWS
2025-05-23,Lambda,ap-southeast-1,257.44,14,AWS
2025-05-23,CloudFront,us-east-1,766.71,25,AWS
2025-05-23,CloudFront,us-west-2,691.25,14,AWS
2025-05-23,CloudFront,eu-west-1,301.37,33,AWS
2025-05-23,CloudFront,ap-southeast-1,567.96,19,AWS
2025-05-23,ELB,us-east-1,585.96,41,AWS
2025-05-23,ELB,us-west-2,129.61,37,AWS
2025-05-23,ELB,eu-west-1,111.96,23,AWS
2025-05-23,ELB,ap-southeast-1,239.73,3,AWS
2025-05-24,EC2,us-east-1,157.54,11,AWS
2025-05-24,EC2,us-west-2,475.81,48,AWS
2025-05-24,EC2,eu-west-1,964.39,5,AWS
2025-05-24,EC2,ap-southeast-1,162.27,20,AWS
2025-05-24,RDS,us-east-1,867.78,49,AWS
2025-05-24,RDS,us-west-2,560.07,36,AWS
2025-05-24,RDS,eu-west-1,211.32,22,AWS
2025-05-24,RDS,ap-southeast-1,611.86,46,AWS
2025-05-24,S3,us-east-1,512.69,2,AWS
2025-05-24,S3,us-west-2,665.49,15,AWS
2025-05-24,S3,eu-west-1,997.33,38,AWS
2025-05-24,S3,ap-southeast-1,1019.77,44,AWS
2025-05-24,Lambda,us-east-1,223.87,36,AWS
2025-05-24,Lambda,us-west-2,698.46,15,AWS
2025-05-24,Lambda,eu-west-1,624.31,17,AWS
2025-05-24,Lambda,ap-southeast-1,523.0,3,AWS
2025-05-24,CloudFront,us-east-1,436.76,5,AWS
2025-05-24,CloudFront,us-west-2,624.88,45,AWS
2025-05-24,CloudFront,eu-west-1,549.79,36,AWS
2025-05-24,CloudFront,ap-southeast-1,780.33,48,AWS
2025-05-24,ELB,us-east-1,459.13,40,AWS
2025-05-24,ELB,us-west-2,880.06,7,AWS
2025-05-24,ELB,eu-west-1,298.03,21,AWS
2025-05-24,ELB,ap-southeast-1,482.99,37,AWS
2025-05-25,EC2,us-east-1,631.08,10,AWS
2025-05-25,EC2,us-west-2,704.77,34,AWS
2025-05-25,EC2,eu-west-1,373.74,20,AWS
2025-05-25,EC2,ap-southeast-1,742.57,17,AWS
2025-05-25,RDS,us-east-1,595.92,22,AWS
2025-05-25,RDS,us-west-2,1150.41,5,AWS
2025-05-25,RDS,eu-west-1,328.6,17,AWS
2025-05-25,RDS,ap-southeast-1,790.81,14,AWS
2025-05-25,S3,us-east-1,126.95,14,AWS
2025-05-25,S3,us-west-2,603.74,45,AWS
2025-05-25,S3,eu-west-1,688.54,15,AWS
2025-05-25,S3,ap-southeast-1,275.37,4,AWS
2025-05-25,Lambda,us-east-1,111.68,16,AWS
2025-05-25,Lambda,us-west-2,265.14,25,AWS
2025-05-25,Lambda,eu-west-1,643.96,43,AWS
2025-05-25,Lambda,ap-southeast-1,590.1,15,AWS
2025-05-25,CloudFront,us-east-1,303.87,19,AWS
2025-05-25,CloudFront,us-west-2,523.13,23,AWS
2025-05-25,CloudFront,eu-west-1,444.41,42,AWS
2025-05-25,CloudFront,ap-southeast-1,514.9,19,AWS
2025-05-25,ELB,us-east-1,789.38,1,AWS
2025-05-25,ELB,us-west-2,620.34,2,AWS
2025-05-25,ELB,eu-west-1,696.17,6,AWS
2025-05-25,ELB,ap-southeast-1,595.68,42,AWS
2025-05-26,EC2,us-east-1,994.38,38,AWS
2025-05-26,EC2,us-west-2,167.36,45,AWS
2025-05-26,EC2,eu-west-1,403.96,18,AWS
2025-05-26,EC2,ap-southeast-1,710.31,5,AWS
2025-05-26,RDS,us-east-1,731.1,4,AWS
2025-05-26,RDS,us-west-2,144.44,49,AWS
2025-05-26,RDS,eu-west-1,1020.27,19,AWS
2025-05-26,RDS,ap-southeast-1,364.43,2,AWS
2025-05-26,S3,us-east-1,611.75,4,AWS
2025-05-26,S3,us-west-2,862.26,24,AWS
2025-05-26,S3,eu-west-1,473.31,31,AWS
2025-05-26,S3,ap-southeast-1,572.95,41,AWS
2025-05-26,Lambda,us-east-1,372.96,19,AWS
2025-05-26,Lambda,us-west-2,859.33,16,AWS
2025-05-26,Lambda,eu-west-1,781.92,10,AWS
2025-05-26,Lambda,ap-southeast-1,636.14,34,AWS
2025-05-26,CloudFront,us-east-1,216.04,50,AWS
2025-05-26,CloudFront,us-west-2,610.6,18,AWS
2025-05-26,CloudFront,eu-west-1,962.74,26,AWS
2025-05-26,CloudFront,ap-southeast-1,734.75,41,AWS
2025-05-26,ELB,us-east-1,391.83,48,AWS
2025-05-26,ELB,us-west-2,307.56,2,AWS
2025-05-26,ELB,eu-west-1,526.11,37,AWS
2025-05-26,ELB,ap-southeast-1,929.42,17,AWS
2025-05-27,EC2,us-east-1,1008.36,45,AWS
2025-05-27,EC2,us-west-2,647.88,35,AWS
2025-05-27,EC2,eu-west-1,890.78,19,AWS
2025-05-27,EC2,ap-southeast-1,417.54,31,AWS
2025-05-27,RDS,us-east-1,956.35,9,AWS
2025-05-27,RDS,us-west-2,369.83,23,AWS
2025-05-27,RDS,eu-west-1,193.2,11,AWS
2025-05-27,RDS,ap-southeast-1,354.64,30,AWS
2025-05-27,S3,us-east-1,321.56,27,AWS
2025-05-27,S3,us-west-2,246.12,20,AWS
2025-05-27,S3,eu-west-1,831.25,13,AWS
2025-05-27,S3,ap-southeast-1,181.44,20,AWS
2025-05-27,Lambda,us-east-1,528.59,33,AWS
2025-05-27,Lambda,us-west-2,365.98,44,AWS
2025-05-27,Lambda,eu-west-1,1103.15,39,AWS
2025-05-27,Lambda,ap-southeast-1,420.72,36,AWS
2025-05-27,CloudFront,us-east-1,437.68,50,AWS
2025-05-27,CloudFront,us-west-2,535.01,13,AWS
2025-05-27,CloudFront,eu-west-1,134.66,14,AWS
2025-05-27,CloudFront,ap-southeast-1,1181.96,46,AWS
2025-05-27,ELB,us-east-1,227.45,48,AWS
2025-05-27,ELB,us-west-2,506.95,28,AWS
2025-05-27,ELB,eu-west-1,660.95,30,AWS
2025-05-27,ELB,ap-southeast-1,1087.41,42,AWS
2025-05-28,EC2,us-east-1,724.39,13,AWS
2025-05-28,EC2,us-west-2,221.94,36,AWS
2025-05-28,EC2,eu-west-1,695.69,28,AWS
2025-05-28,EC2,ap-southeast-1,471.53,14,AWS
2025-05-28,RDS,us-east-1,841.74,30,AWS
2025-05-28,RDS,us-west-2,147.27,25,AWS
2025-05-28,RDS,eu-west-1,143.2,20,AWS
2025-05-28,RDS,ap-southeast-1,963.48,6,AWS
2025-05-28,S3,us-east-1,1072.98,13,AWS
2025-05-28,S3,us-west-2,665.54,43,AWS
2025-05-28,S3,eu-west-1,674.71,22,AWS
2025-05-28,S3,ap-southeast-1,162.19,41,AWS
2025-05-28,Lambda,us-east-1,741.89,10,AWS
2025-05-28,Lambda,us-west-2,834.84,10,AWS
2025-05-28,Lambda,eu-west-1,372.37,45,AWS
2025-05-28,Lambda,ap-southeast-1,180.19,27,AWS
2025-05-28,CloudFront,us-east-1,968.13,1,AWS
2025-05-28,CloudFront,us-west-2,654.9,1,AWS
2025-05-28,CloudFront,eu-west-1,792.46,36,AWS
2025-05-28,CloudFront,ap-southeast-1,983.25,37,AWS
2025-05-28,ELB,us-east-1,273.07,49,AWS
2025-05-28,ELB,us-west-2,439.41,14,AWS
2025-05-28,ELB,eu-west-1,496.62,49,AWS
2025-05-28,ELB,ap-southeast-1,699.78,16,AWS
2025-05-29,EC2,us-east-1,1022.35,27,AWS
2025-05-29,EC2,us-west-2,1138.92,39,AWS
2025-05-29,EC2,eu-west-1,446.44,38,AWS
2025-05-29,EC2,ap-southeast-1,859.56,32,AWS
2025-05-29,RDS,us-east-1,346.98,38,AWS
2025-05-29,RDS,us-west-2,939.6,32,AWS
2025-05-29,RDS,eu-west-1,1031.65,17,AWS
2025-05-29,RDS,ap-southeast-1,318.1,35,AWS
2025-05-29,S3,us-east-1,993.74,7,AWS
2025-05-29,S3,us-west-2,664.01,40,AWS
2025-05-29,S3,eu-west-1,529.39,9,AWS
2025-05-29,S3,ap-southeast-1,181.2,32,AWS
2025-05-29,Lambda,us-east-1,236.55,2,AWS
2025-05-29,Lambda,us-west-2,1075.1,38,AWS
2025-05-29,Lambda,eu-west-1,294.12,30,AWS
2025-05-29,Lambda,ap-southeast-1,1074.45,26,AWS
2025-05-29,CloudFront,us-east-1,947.3,7,AWS
2025-05-29,CloudFront,us-west-2,614.72,34,AWS
2025-05-29,CloudFront,eu-west-1,981.18,43,AWS
2025-05-29,CloudFront,ap-southeast-1,365.01,42,AWS
2025-05-29,ELB,us-east-1,457.87,22,AWS
2025-05-29,ELB,us-west-2,295.27,43,AWS
2025-05-29,ELB,eu-west-1,268.96,6,AWS
2025-05-29,ELB,ap-southeast-1,129.43,7,AWS
2025-05-30,EC2,us-east-1,215.63,28,AWS
2025-05-30,EC2,us-west-2,361.09,45,AWS
2025-05-30,EC2,eu-west-1,434.42,45,AWS
2025-05-30,EC2,ap-southeast-1,552.92,42,AWS
2025-05-30,RDS,us-east-1,879.23,20,AWS
2025-05-30,RDS,us-west-2,982.37,10,AWS
2025-05-30,RDS,eu-west-1,651.05,5,AWS
2025-05-30,RDS,ap-southeast-1,485.58,11,AWS
2025-05-30,S3,us-east-1,377.34,46,AWS
2025-05-30,S3,us-west-2,478.52,6,AWS
2025-05-30,S3,eu-west-1,856.05,40,AWS
2025-05-30,S3,ap-southeast-1,848.46,10,AWS
2025-05-30,Lambda,us-east-1,469.0,33,AWS
2025-05-30,Lambda,us-west-2,969.22,47,AWS
2025-05-30,Lambda,eu-west-1,620.85,33,AWS
2025-05-30,Lambda,ap-southeast-1,888.62,31,AWS
2025-05-30,CloudFront,us-east-1,1037.6,39,AWS
2025-05-30,CloudFront,us-west-2,461.23,46,AWS
2025-05-30,CloudFront,eu-west-1,1114.24,18,AWS
2025-05-30,CloudFront,ap-southeast-1,983.05,20,AWS
2025-05-30,ELB,us-east-1,187.59,23,AWS
2025-05-30,ELB,us-west-2,297.64,45,AWS
2025-05-30,ELB,eu-west-1,418.73,2,AWS
2025-05-30,ELB,ap-southeast-1,510.45,28,AWS
2025-05-31,EC2,us-east-1,291.11,6,AWS
2025-05-31,EC2,us-west-2,828.71,11,AWS
2025-05-31,EC2,eu-west-1,305.52,14,AWS
2025-05-31,EC2,ap-southeast-1,463.9,47,AWS
2025-05-31,RDS,us-east-1,303.66,4,AWS
2025-05-31,RDS,us-west-2,247.16,10,AWS
2025-05-31,RDS,eu-west-1,896.75,5,AWS
2025-05-31,RDS,ap-southeast-1,1100.08,41,AWS
2025-05-31,S3,us-east-1,302.91,36,AWS
2025-05-31,S3,us-west-2,314.06,28,AWS
2025-05-31,S3,eu-west-1,311.63,1,AWS
2025-05-31,S3,ap-southeast-1,872.92,36,AWS
2025-05-31,Lambda,us-east-1,756.33,15,AWS
2025-05-31,Lambda,us-west-2,608.97,40,AWS
2025-05-31,Lambda,eu-west-1,892.05,18,AWS
2025-05-31,Lambda,ap-southeast-1,346.53,31,AWS
2025-05-31,CloudFront,us-east-1,160.13,27,AWS
2025-05-31,CloudFront,us-west-2,914.04,30,AWS
2025-05-31,CloudFront,eu-west-1,790.47,2,AWS
2025-05-31,CloudFront,ap-southeast-1,125.36,10,AWS
2025-05-31,ELB,us-east-1,280.95,10,AWS
2025-05-31,ELB,us-west-2,722.66,23,AWS
2025-05-31,ELB,eu-west-1,483.8,33,AWS
2025-05-31,ELB,ap-southeast-1,526.61,7,AWS
2025-06-01,EC2,us-east-1,715.12,13,AWS
2025-06-01,EC2,us-west-2,517.35,45,AWS
2025-06-01,EC2,eu-west-1,191.48,37,AWS
2025-06-01,EC2,ap-southeast-1,531.07,10,AWS
2025-06-01,RDS,us-east-1,452.06,23,AWS
2025-06-01,RDS,us-west-2,612.87,28,AWS
2025-06-01,RDS,eu-west-1,668.31,15,AWS
2025-06-01,RDS,ap-southeast-1,671.95,42,AWS
2025-06-01,S3,us-east-1,399.02,24,AWS
2025-06-01,S3,us-west-2,404.32,40,AWS
2025-06-01,S3,eu-west-1,478.22,37,AWS
2025-06-01,S3,ap-southeast-1,505.99,35,AWS
2025-06-01,Lambda,us-east-1,386.63,49,AWS
2025-06-01,Lambda,us-west-2,585.65,27,AWS
2025-06-01,Lambda,eu-west-1,154.3,21,AWS
2025-06-01,Lambda,ap-southeast-1,282.04,12,AWS
2025-06-01,CloudFront,us-east-1,852.92,27,AWS
2025-06-01,CloudFront,us-west-2,798.34,11,AWS
2025-06-01,CloudFront,eu-west-1,465.37,45,AWS
2025-06-01,CloudFront,ap-southeast-1,541.56,30,AWS
2025-06-01,ELB,us-east-1,841.34,38,AWS
2025-06-01,ELB,us-west-2,334.84,48,AWS
2025-06-01,ELB,eu-west-1,1032.53,4,AWS
2025-06-01,ELB,ap-southeast-1,133.33,22,AWS
2025-06-02,EC2,us-east-1,424.2,19,AWS
2025-06-02,EC2,us-west-2,877.02,35,AWS
2025-06-02,EC2,eu-west-1,511.9,9,AWS
2025-06-02,EC2,ap-southeast-1,477.81,38,AWS
2025-06-02,RDS,us-east-1,600.42,44,AWS
2025-06-02,RDS,us-west-2,166.29,3,AWS
2025-06-02,RDS,eu-west-1,124.01,45,AWS
2025-06-02,RDS,ap-southeast-1,830.48,45,AWS
2025-06-02,S3,us-east-1,187.25,30,AWS
2025-06-02,S3,us-west-2,413.04,39,AWS
2025-06-02,S3,eu-west-1,833.75,1,AWS
2025-06-02,S3,ap-southeast-1,879.49,33,AWS
2025-06-02,Lambda,us-east-1,622.28,27,AWS
2025-06-02,Lambda,us-west-2,444.61,28,AWS
2025-06-02,Lambda,eu-west-1,741.49,9,AWS
2025-06-02,Lambda,ap-southeast-1,545.13,30,AWS
2025-06-02,CloudFront,us-east-1,559.89,43,AWS
2025-06-02,CloudFront,us-west-2,547.77,50,AWS
2025-06-02,CloudFront,eu-west-1,625.72,29,AWS
2025-06-02,CloudFront,ap-southeast-1,893.71,25,AWS
2025-06-02,ELB,us-east-1,144.11,28,AWS
2025-06-02,ELB,us-west-2,244.73,29,AWS
2025-06-02,ELB,eu-west-1,561.02,23,AWS
2025-06-02,ELB,ap-southeast-1,1015.37,29,AWS
2025-06-03,EC2,us-east-1,187.89,23,AWS
2025-06-03,EC2,us-west-2,351.2,38,AWS
2025-06-03,EC2,eu-west-1,189.15,26,AWS
2025-06-03,EC2,ap-southeast-1,757.84,25,AWS
2025-06-03,RDS,us-east-1,492.43,20,AWS
2025-06-03,RDS,us-west-2,981.84,36,AWS
2025-06-03,RDS,eu-west-1,1073.9,33,AWS
2025-06-03,RDS,ap-southeast-1,127.22,26,AWS
2025-06-03,S3,us-east-1,959.34,25,AWS
2025-06-03,S3,us-west-2,671.81,12,AWS
2025-06-03,S3,eu-west-1,475.36,49,AWS
2025-06-03,S3,ap-southeast-1,1181.91,24,AWS
2025-06-03,Lambda,us-east-1,394.62,3,AWS
2025-06-03,Lambda,us-west-2,675.35,28,AWS
2025-06-03,Lambda,eu-west-1,349.98,17,AWS
2025-06-03,Lambda,ap-southeast-1,407.89,33,AWS
2025-06-03,CloudFront,us-east-1,135.17,26,AWS
2025-06-03,CloudFront,us-west-2,263.34,24,AWS
2025-06-03,CloudFront,eu-west-1,607.52,43,AWS
2025-06-03,CloudFront,ap-southeast-1,133.57,18,AWS
2025-06-03,ELB,us-east-1,1106.4,48,AWS
2025-06-03,ELB,us-west-2,162.88,31,AWS
